epoch,seconds,train_loss,train_macro_f1,train_balanced_acc,train_high_risk_recall,val_loss,val_macro_f1,val_balanced_acc,val_high_risk_recall
1,430.8,0.7910868860961159,0.5301673442232299,0.5459115095344446,0.7517949740725968,0.9377716946064154,0.5367945172902747,0.6625152628138884,0.7591499409681228
2,407.8,0.45897974520201845,0.6854216309631634,0.6953504573127192,0.8192650445579253,0.9866702587936753,0.5273292355182922,0.6701401653393674,0.7603305785123967
3,406.0,0.31445742979189817,0.753513995141212,0.76214685293921,0.8599481658692185,0.87345333960908,0.6062864123876307,0.7013545255112682,0.8252656434474617
4,399.5,0.23721362422437867,0.7952582484742247,0.8016122048323467,0.8817748961604701,0.8838954540963524,0.6058179940320794,0.7215782723981615,0.8618654073199528
5,405.8,0.17593357260316467,0.8268951375728198,0.8333484604968278,0.9117292629041976,0.8067683769368232,0.6488285065961236,0.7391777977369802,0.846517119244392
6,399.4,0.13778467076244177,0.8526099677552464,0.8582989488866729,0.9281449044585988,0.8066449318271681,0.6784529685800353,0.7510056829849939,0.8642266824085005
7,405.3,0.11816130717391457,0.8643824166537447,0.8690095129927496,0.9380530973451328,0.7768388813360776,0.6967042479519648,0.7597511220360907,0.8866587957497049
8,408.9,0.10603778742721691,0.8688246686055435,0.8735008343971483,0.9415687835954609,0.787794474513839,0.6920810073507949,0.7558133263500886,0.8937426210153483
