epoch,seconds,train_loss,train_macro_f1,train_balanced_acc,train_high_risk_recall,val_loss,val_macro_f1,val_balanced_acc,val_high_risk_recall
1,105.1,1.271348369358784,0.46777706072574626,0.4867283145219461,0.7660972404730617,0.9681116122041824,0.5945335564635671,0.5995489928221397,0.8414634146341463
2,78.6,0.7698114072505514,0.6463395087628562,0.7053293977062468,0.8541392904073587,0.8537472042045152,0.658498074864333,0.7065458491945051,0.8780487804878049
3,78.0,0.5785785089084758,0.725631501730606,0.7822187666874783,0.9172141918528253,1.1450491309855027,0.5150426134636661,0.6042035548212578,0.7317073170731707
4,77.0,0.4367406860512881,0.7816773743404383,0.8317478960748003,0.9277266754270697,0.9256281074071895,0.6729674220529073,0.7213430728703605,0.8536585365853658
5,77.8,0.2857369022138083,0.8586222640774649,0.8980059187367733,0.9487516425755584,0.9705924450317559,0.6471677100979963,0.6973675283409194,0.8780487804878049
6,78.6,0.23788210542047794,0.8834264586806045,0.9085852279172197,0.9448094612352168,0.9630660445703937,0.6878743302313689,0.7218433746467957,0.8841463414634146
7,77.3,0.19335199484777688,0.9147032027971628,0.9401682814318617,0.9658344283837057,0.9812178990744442,0.6803349261874564,0.7182368643066445,0.8658536585365854
8,76.7,0.16763921059779266,0.9183550584816479,0.9439661218306306,0.9632063074901446,0.965722262514809,0.6922067002677679,0.7280131501079098,0.8719512195121951
