epoch,seconds,train_loss,train_macro_f1,train_balanced_acc,train_high_risk_recall,val_loss,val_macro_f1,val_balanced_acc,val_high_risk_recall
1,112.1,1.4991138909586625,0.34138782640454607,0.4165724953456082,0.633377135348226,1.1714491341155389,0.4892353867703867,0.5373799231897249,0.8414634146341463
2,78.4,0.954661871959914,0.5682558826644429,0.6356231576045467,0.7752956636005256,1.1383874878028915,0.5544924353576062,0.5715588178458121,0.7987804878048781
3,77.4,0.7319458272326645,0.6512948443399337,0.71428666495594,0.8449408672798949,1.1195696757707982,0.5459829822068126,0.5794620323978185,0.6707317073170732
4,78.3,0.636612698213378,0.7193729476362117,0.774638552949683,0.8620236530880421,1.1291279572282913,0.5472940637852477,0.5744007687158651,0.7621951219512195
5,77.8,0.4573058233925359,0.780927691799023,0.8368977485183704,0.8935611038107752,1.1312402231844862,0.5795971128495182,0.6332961104275251,0.8048780487804879
6,77.0,0.3856188060335852,0.8133223601546757,0.8680306507299256,0.9093298291721419,1.1276409529537135,0.6227012902872623,0.6381879979354864,0.7804878048780488
7,77.2,0.3365305000869789,0.8403394385638343,0.8829198141372362,0.923784494086728,1.1520573300433297,0.6237190749270168,0.643856607541104,0.7926829268292683
8,78.7,0.32823862543153526,0.8478058851021989,0.8833934534519553,0.9040735873850198,1.1294536066882184,0.6393527073350932,0.6634697564069,0.823170731707317
